Date,RAV Index,RAG Index,,,Date,RAV Index,RAG Index,,
14/10/2019,1636.942,1298.343,,,14/10/2019,16.8806,27.1101,,
11/10/2019,1640.97,1299.381,,,11/10/2019,16.9286,27.1311,,
10/10/2019,1622.03,1284.118,,,10/10/2019,16.735,26.8117,,
09/10/2019,1610.846,1277.752,,,09/10/2019,16.6271,26.6794,,
08/10/2019,1599.699,1264.347,,,08/10/2019,16.5055,26.4049,,
07/10/2019,1626.141,1284.622,,,07/10/2019,16.7792,26.8062,,
04/10/2019,1633.556,1289.272,,,04/10/2019,16.8555,26.9023,,
03/10/2019,1613.058,1270.618,,,03/10/2019,16.6294,26.5125,,
02/10/2019,1605.108,1256.982,,,02/10/2019,16.5473,26.2281,,
01/10/2019,1632.569,1278.69,,,01/10/2019,16.8325,26.6811,,
30/09/2019,1658.062,1292.394,,,30/09/2019,17.1022,26.9681,,
27/09/2019,1653.832,1282.883,,,27/09/2019,16.7952,27.5612,,
26/09/2019,1656.928,1295.937,,,26/09/2019,16.8252,27.839,,
25/09/2019,1663.378,1299.329,,,25/09/2019,16.8918,27.913,,
24/09/2019,1654.195,1289.447,,,24/09/2019,16.8013,27.708,,
23/09/2019,1666.87,1304.027,,,23/09/2019,16.9293,28.0215,,
20/09/2019,1665.878,1304.92,,,20/09/2019,16.7537,27.7313,,
19/09/2019,1669.435,1313.879,,,19/09/2019,16.739,27.9096,,
18/09/2019,1672.92,1311.973,,,18/09/2019,16.8263,27.8651,,
17/09/2019,1673.872,1312.306,,,17/09/2019,16.8355,27.8602,,
16/09/2019,1675.529,1305.479,,,16/09/2019,16.8517,27.7149,,
13/09/2019,1676.974,1309.068,,,13/09/2019,16.8664,27.7913,,
12/09/2019,1674.725,1312.859,,,12/09/2019,16.8448,27.8715,,
11/09/2019,1672.917,1308,,,11/09/2019,16.8269,27.7695,,
10/09/2019,1658.553,1297.235,,,10/09/2019,16.6826,27.5399,,
09/09/2019,1648.006,1302.479,,,09/09/2019,16.5759,27.6498,,
06/09/2019,1633.529,1312.342,,,06/09/2019,16.4305,27.8579,,
05/09/2019,1629.744,1314.177,,,05/09/2019,16.3946,27.8964,,
04/09/2019,1611.677,1294.548,,,04/09/2019,16.2127,27.4808,,
03/09/2019,1594.391,1281.108,,,03/09/2019,16.0413,27.195,,
30/08/2019,1602.79,1294.151,,,30/08/2019,16.1209,27.5136,,
29/08/2019,1598.94,1295.875,,,29/08/2019,16.0867,27.5617,,
28/08/2019,1579.917,1278.028,,,28/08/2019,15.8345,27.1817,,
27/08/2019,1565.884,1272.28,,,27/08/2019,15.6929,27.0597,,
26/08/2019,1575.209,1275.851,,,26/08/2019,15.7862,27.1357,,
23/08/2019,1561.392,1260.435,,,23/08/2019,15.6456,26.8082,,
22/08/2019,1601.484,1295.38,,,22/08/2019,16.0488,27.5598,,
21/08/2019,1599.883,1298.285,,,21/08/2019,16.0319,27.5812,,
20/08/2019,1589.986,1285.167,,,20/08/2019,15.9328,27.3035,,
19/08/2019,1604.89,1292.873,,,19/08/2019,16.0832,27.4582,,
16/08/2019,1587.806,1277.234,,,16/08/2019,15.9152,27.1066,,
15/08/2019,1563.564,1258.458,,,15/08/2019,15.6937,26.7119,,
14/08/2019,1561.002,1256.105,,,14/08/2019,15.6791,26.6533,,
13/08/2019,1606.752,1294.773,,,13/08/2019,16.1361,27.476,,
12/08/2019,1589.661,1272.594,,,12/08/2019,15.9637,27.002,,
09/08/2019,1611.156,1287.403,,,09/08/2019,16.1743,27.2486,,
08/08/2019,1622.495,1297.403,,,08/08/2019,16.3057,27.4602,,
07/08/2019,1596.057,1269.777,,,07/08/2019,16.0358,26.8688,,
06/08/2019,1599.413,1264.69,,,06/08/2019,16.0733,26.7613,,
05/08/2019,1583.266,1245.337,,,05/08/2019,15.9127,26.3544,,
02/08/2019,1626.807,1287.729,,,02/08/2019,16.3273,27.252,,
01/08/2019,1635.785,1301.674,,,01/08/2019,16.4146,27.5508,,
31/07/2019,1659.081,1309.114,,,31/07/2019,16.6497,27.7067,,
30/07/2019,1675.889,1323.275,,,30/07/2019,16.8074,27.9959,,
29/07/2019,1675.711,1326.676,,,29/07/2019,16.8096,28.068,,
26/07/2019,1678.291,1330.875,,,26/07/2019,16.8266,28.133,,
25/07/2019,1669.201,1317.416,,,25/07/2019,16.7383,27.8473,,
24/07/2019,1677.385,1327.087,,,24/07/2019,16.8237,28.0522,,
23/07/2019,1667.383,1318.848,,,23/07/2019,16.7014,27.88,,
22/07/2019,1653.742,1311.701,,,22/07/2019,16.563,27.7288,,
19/07/2019,1654.31,1305.18,,,19/07/2019,16.5691,27.5973,,
18/07/2019,1661.981,1314.971,,,18/07/2019,16.5707,27.804,,
17/07/2019,1653.779,1312.173,,,17/07/2019,16.4848,27.7965,,
16/07/2019,1667.095,1318.171,,,16/07/2019,16.6166,27.9237,,
15/07/2019,1670.904,1323.214,,,15/07/2019,16.6544,28.0295,,
12/07/2019,1674.353,1321.16,,,12/07/2019,16.6898,27.9899,,
11/07/2019,1665.449,1314.911,,,11/07/2019,16.6037,27.8421,,
10/07/2019,1663.36,1312.418,,,10/07/2019,16.5827,27.7896,,
09/07/2019,1660.004,1304.531,,,09/07/2019,16.5493,27.6613,,
08/07/2019,1661.159,1299.351,,,08/07/2019,16.5602,27.5513,,
05/07/2019,1668.972,1307.29,,,05/07/2019,16.6374,27.7196,,
03/07/2019,1670.279,1309.556,,,03/07/2019,16.6514,27.7652,,
02/07/2019,1658.251,1298.684,,,02/07/2019,16.5314,27.5354,,
01/07/2019,1658.071,1293.575,,,01/07/2019,16.5287,27.4271,,
28/06/2019,1648.981,1282.038,,,28/06/2019,16.7933,25.8192,,
27/06/2019,1634.76,1276.075,,,27/06/2019,16.6362,25.7121,,
26/06/2019,1626.484,1268.35,,,26/06/2019,16.5525,25.559,,
25/06/2019,1631.907,1267.499,,,25/06/2019,16.6052,25.5408,,
24/06/2019,1639.146,1285.284,,,24/06/2019,16.6798,25.8987,,
21/06/2019,1643.682,1289.693,,,21/06/2019,16.7317,26.0684,,
20/06/2019,1646.276,1293.477,,,20/06/2019,16.7584,26.1451,,
19/06/2019,1632.527,1281.497,,,19/06/2019,16.6178,25.9053,,
18/06/2019,1628.726,1276.215,,,18/06/2019,16.5777,25.7973,,
17/06/2019,1613.544,1262.981,,,17/06/2019,16.4234,25.5301,,
14/06/2019,1615.959,1257.536,,,14/06/2019,16.4485,25.4639,,
13/06/2019,1618.898,1261.665,,,13/06/2019,16.4788,25.5475,,
12/06/2019,1611.158,1256.003,,,12/06/2019,16.4071,25.4352,,
11/06/2019,1614.466,1258.024,,,11/06/2019,16.4419,25.4794,,
10/06/2019,1613.826,1260.323,,,10/06/2019,16.4353,25.5263,,
07/06/2019,1608.864,1251.781,,,07/06/2019,16.3842,25.3547,,
06/06/2019,1601.587,1233.061,,,06/06/2019,16.3097,24.986,,
05/06/2019,1593.761,1226.296,,,05/06/2019,16.2295,24.8413,,
04/06/2019,1585.453,1214.748,,,04/06/2019,16.145,24.6055,,
03/06/2019,1555.655,1184.986,,,03/06/2019,15.8439,24.0023,,
31/05/2019,1542.391,1200.194,,,31/05/2019,15.7263,24.311,,
30/05/2019,1561.24,1216.566,,,30/05/2019,15.9275,24.6434,,
29/05/2019,1563.158,1211.316,,,29/05/2019,15.9426,26.1236,,
28/05/2019,1573.037,1220.919,,,28/05/2019,16.0551,24.6507,,
24/05/2019,1591.635,1226.779,,,24/05/2019,16.2477,24.7652,,
23/05/2019,1587.487,1224.854,,,23/05/2019,16.206,24.7285,,
22/05/2019,1605.637,1242.742,,,22/05/2019,16.3907,25.0953,,
21/05/2019,1612.667,1246.242,,,21/05/2019,16.4625,25.153,,
20/05/2019,1599.67,1233.467,,,20/05/2019,16.3316,24.8957,,
17/05/2019,1605.78,1246.094,,,17/05/2019,16.3913,25.1463,,
16/05/2019,1614.691,1256.392,,,16/05/2019,16.4844,25.3552,,
15/05/2019,1602.164,1244.404,,,15/05/2019,16.3517,25.1164,,
14/05/2019,1599.958,1232.325,,,14/05/2019,16.3422,24.8728,,
13/05/2019,1588.092,1219.842,,,13/05/2019,16.2205,24.5896,,
10/05/2019,1621.503,1257.371,,,10/05/2019,16.5619,25.3502,,
09/05/2019,1613.277,1254.944,,,09/05/2019,16.4813,25.3014,,
08/05/2019,1617.022,1259.192,,,08/05/2019,16.4797,25.3896,,
07/05/2019,1622.195,1259.824,,,07/05/2019,16.5342,25.4076,,
06/05/2019,1646.761,1284.153,,,06/05/2019,16.7833,25.896,,
03/05/2019,1653.606,1288.825,,,03/05/2019,16.8293,25.9381,,
02/05/2019,1638.369,1273.593,,,02/05/2019,16.6698,25.6226,,
01/05/2019,1641.391,1275.114,,,01/05/2019,16.7014,25.6544,,
30/04/2019,1655.107,1284.297,,,30/04/2019,16.8411,25.8393,,
29/04/2019,1647.034,1289.022,,,29/04/2019,16.7347,25.981,,
26/04/2019,1644.495,1287.613,,,26/04/2019,16.7275,25.8636,,
25/04/2019,1636.958,1279.8,,,25/04/2019,16.657,25.7174,,
24/04/2019,1641.489,1279.829,,,24/04/2019,16.7039,25.7172,,
23/04/2019,1643.795,1282.328,,,23/04/2019,16.7272,25.7602,,
22/04/2019,1632.357,1266.813,,,22/04/2019,16.6105,25.4451,,
18/04/2019,1634.334,1264.04,,,18/04/2019,16.6285,25.3827,,
17/04/2019,1633.981,1261.043,,,17/04/2019,16.6204,25.3247,,
16/04/2019,1639.743,1265.359,,,16/04/2019,16.6805,25.4092,,
15/04/2019,1636.744,1266.439,,,15/04/2019,16.6497,25.4218,,
12/04/2019,1640.322,1266.03,,,12/04/2019,16.6869,25.4145,,
11/04/2019,1627.825,1259.395,,,11/04/2019,16.5598,25.2811,,
10/04/2019,1626.222,1260.363,,,10/04/2019,16.5538,25.2999,,
09/04/2019,1619.254,1253.782,,,09/04/2019,16.4816,25.1662,,
08/04/2019,1631.945,1261.024,,,08/04/2019,16.6107,25.3105,,
05/04/2019,1631.135,1259.618,,,05/04/2019,16.6009,25.2784,,
04/04/2019,1623.045,1252.81,,,04/04/2019,16.5219,25.1416,,
03/04/2019,1617.356,1252.552,,,03/04/2019,16.4645,25.137,,
02/04/2019,1615.51,1247.474,,,02/04/2019,16.4465,25.0363,,
01/04/2019,1619.71,1244.759,,,01/04/2019,16.5542,24.9795,,
29/03/2019,1600.756,1230.647,,,29/03/2019,16.3649,25.3962,,
28/03/2019,1593.719,1220.398,,,28/03/2019,16.2696,25.1859,,
27/03/2019,1588.534,1213.996,,,27/03/2019,16.2208,25.0586,,
26/03/2019,1594.514,1220.629,,,26/03/2019,16.2814,25.1953,,
25/03/2019,1578.781,1214.293,,,25/03/2019,16.1212,25.0641,,
22/03/2019,1581.245,1213.766,,,22/03/2019,16.1512,25.0453,,
21/03/2019,1611.497,1242.214,,,21/03/2019,16.4526,25.6359,,
20/03/2019,1597.898,1224.853,,,20/03/2019,16.31,25.2752,,
19/03/2019,1609.647,1224.687,,,19/03/2019,16.4229,25.2724,,
18/03/2019,1614.747,1222.91,,,18/03/2019,16.5518,25.2897,,
15/03/2019,1607.754,1218.335,,,15/03/2019,16.4301,24.8082,,
14/03/2019,1601.291,1212.3,,,14/03/2019,16.3625,24.686,,
13/03/2019,1602.998,1213.764,,,13/03/2019,16.381,24.7159,,
12/03/2019,1592.642,1205.855,,,12/03/2019,16.2749,24.5549,,
11/03/2019,1588.714,1202.104,,,11/03/2019,16.2341,24.4766,,
08/03/2019,1568.969,1181.731,,,08/03/2019,16.0322,24.0612,,
07/03/2019,1573.11,1183.518,,,07/03/2019,16.0735,24.1033,,
06/03/2019,1583.269,1194.894,,,06/03/2019,16.1789,24.3365,,
05/03/2019,1596.7,1203.957,,,05/03/2019,16.3149,24.5183,,
04/03/2019,1600.284,1204.908,,,04/03/2019,16.3765,24.5359,,
01/03/2019,1606.61,1211.581,,,01/03/2019,16.4337,24.6745,,
28/02/2019,1597.944,1201.516,,,28/02/2019,16.3512,24.465,,
27/02/2019,1602.827,1205.041,,,27/02/2019,16.3837,24.4875,,
26/02/2019,1602.781,1204.449,,,26/02/2019,16.3829,24.4757,,
25/02/2019,1606.838,1205.35,,,25/02/2019,16.4311,24.494,,
22/02/2019,1605.409,1203.649,,,22/02/2019,16.4164,24.4627,,
21/02/2019,1598.784,1192.167,,,21/02/2019,16.3488,24.2316,,
20/02/2019,1603.813,1196.947,,,20/02/2019,16.4043,24.3375,,
19/02/2019,1598.625,1196.466,,,19/02/2019,16.3514,24.3291,,
15/02/2019,1594.235,1195.889,,,15/02/2019,16.2964,24.3421,,
14/02/2019,1572.244,1186.242,,,14/02/2019,16.0671,24.1346,,
13/02/2019,1577.328,1187.555,,,13/02/2019,16.119,24.1611,,
12/02/2019,1572.101,1184.485,,,12/02/2019,16.0595,24.0539,,
11/02/2019,1554.474,1167.876,,,11/02/2019,15.8659,23.7223,,
08/02/2019,1551.128,1166.651,,,08/02/2019,15.8299,23.6941,,
07/02/2019,1551.763,1164.471,,,07/02/2019,15.8334,23.6588,,
06/02/2019,1563.377,1176.587,,,06/02/2019,15.9481,23.9014,,
05/02/2019,1565.314,1180.258,,,05/02/2019,15.9661,23.9737,,
04/02/2019,1562.381,1171.851,,,04/02/2019,15.9364,23.8033,,
01/02/2019,1557.171,1159.111,,,01/02/2019,15.868,23.5933,,
31/01/2019,1551.575,1159.627,,,31/01/2019,15.8093,23.6357,,
30/01/2019,1542.479,1146.805,,,30/01/2019,15.7289,23.3955,,
29/01/2019,1529.54,1122.578,,,29/01/2019,15.5971,22.9002,,
28/01/2019,1526.723,1127.93,,,28/01/2019,15.5724,23.0115,,
25/01/2019,1532.607,1140.047,,,25/01/2019,15.6396,23.2324,,
24/01/2019,1523.228,1126.083,,,24/01/2019,15.5461,22.9485,,
23/01/2019,1521.473,1121.891,,,23/01/2019,15.5271,22.859,,
22/01/2019,1518.115,1120.885,,,22/01/2019,15.4994,22.8612,,
18/01/2019,1536.623,1140.024,,,18/01/2019,15.6889,23.2532,,
17/01/2019,1517.286,1125.399,,,17/01/2019,15.4915,22.9577,,
16/01/2019,1506.126,1116.314,,,16/01/2019,15.3987,22.7717,,
15/01/2019,1499.254,1114.798,,,15/01/2019,15.3283,22.7406,,
14/01/2019,1489.867,1098.898,,,14/01/2019,15.2317,22.413,,
11/01/2019,1495.628,1107.487,,,11/01/2019,15.2905,22.5876,,
10/01/2019,1492.533,1109.745,,,10/01/2019,15.2578,22.637,,
09/01/2019,1486.198,1104.003,,,09/01/2019,15.194,22.5123,,
08/01/2019,1480.801,1097.164,,,08/01/2019,15.1282,22.2963,,
07/01/2019,1467.936,1083.799,,,07/01/2019,15.0068,22.0987,,
04/01/2019,1459.515,1071.501,,,04/01/2019,14.9202,21.8497,,
03/01/2019,1417.516,1030.567,,,03/01/2019,14.4984,21.0162,,
02/01/2019,1441.939,1063.039,,,02/01/2019,14.7467,21.6784,,
31/12/2018,1439.431,1062.7,,,31/12/2018,14.7108,21.6851,,
28/12/2018,1428.631,1052.441,,,28/12/2018,14.1435,22.8854,,
27/12/2018,1429.254,1053.373,,,27/12/2018,14.1161,22.8758,,
26/12/2018,1418.033,1045.32,,,26/12/2018,14.0051,22.7017,,
24/12/2018,1360.356,988.805,,,24/12/2018,13.4847,21.4731,,
21/12/2018,1401.093,1012.756,,,21/12/2018,13.8802,21.7031,,
20/12/2018,1423.244,1040.565,,,20/12/2018,14.1019,22.2964,,
19/12/2018,1443.786,1059.542,,,19/12/2018,14.282,22.6687,,
18/12/2018,1463,1079.4,,,18/12/2018,14.5147,23.4334,,
17/12/2018,1469.866,1074.059,,,17/12/2018,14.5397,22.979,,
14/12/2018,1498.644,1100.154,,,14/12/2018,14.8273,23.5595,,
13/12/2018,1521.75,1124.198,,,13/12/2018,15.0618,24.0758,,
12/12/2018,1524.44,1126.947,,,12/12/2018,15.0878,24.1358,,
11/12/2018,1518.974,1117.64,,,11/12/2018,15.034,23.9361,,
10/12/2018,1522.385,1116.662,,,10/12/2018,15.067,23.9152,,
07/12/2018,1528.964,1109.572,,,07/12/2018,15.1383,23.772,,
06/12/2018,1556.121,1142.64,,,06/12/2018,15.4059,24.4759,,
04/12/2018,1563.968,1139.481,,,04/12/2018,15.4903,24.4096,,
03/12/2018,1611.597,1183.573,,,03/12/2018,15.9704,25.355,,
30/11/2018,1599.323,1166.693,,,30/11/2018,15.8896,25.0193,,
29/11/2018,1588.651,1155.996,,,29/11/2018,15.6581,24.7673,,
28/11/2018,1591.591,1158.799,,,28/11/2018,15.6985,24.8549,,
27/11/2018,1567.061,1123.708,,,27/11/2018,15.459,24.1315,,
26/11/2018,1564.334,1122.785,,,26/11/2018,15.4579,24.1191,,
23/11/2018,1545.704,1102.062,,,23/11/2018,15.3738,23.7079,,
21/11/2018,1554.431,1108.128,,,21/11/2018,16.2961,23.8288,,
20/11/2018,1549.896,1100.946,,,20/11/2018,16.2521,23.6735,,
19/11/2018,1578.924,1120.19,,,19/11/2018,16.6089,24.0683,,
16/11/2018,1588.668,1153.959,,,16/11/2018,16.723,24.8037,,
15/11/2018,1581.061,1154.588,,,15/11/2018,16.6297,24.7528,,
14/11/2018,1566.345,1139.923,,,14/11/2018,16.4799,24.442,,
13/11/2018,1576.947,1149.877,,,13/11/2018,16.617,24.6667,,
12/11/2018,1579.289,1151.127,,,12/11/2018,16.6404,24.6925,,
09/11/2018,1602.139,1180.985,,,09/11/2018,16.8706,25.4681,,
08/11/2018,1613.124,1196.998,,,08/11/2018,17.019,25.8901,,
07/11/2018,1616.392,1201.586,,,07/11/2018,17.1613,26.0562,,
06/11/2018,1593.94,1169.928,,,06/11/2018,16.9231,25.3785,,
05/11/2018,1585.237,1162.291,,,05/11/2018,16.8383,25.213,,
02/11/2018,1569.635,1163.534,,,02/11/2018,16.5032,25.2621,,
01/11/2018,1573.776,1173.576,,,01/11/2018,16.5555,25.4883,,
31/10/2018,1558.633,1156.143,,,31/10/2018,16.3503,25.0047,,
30/10/2018,1551.849,1136.463,,,30/10/2018,16.3524,24.6904,,
29/10/2018,1526.693,1118.889,,,29/10/2018,16.0868,24.3077,,
26/10/2018,1523.895,1135.989,,,26/10/2018,16.0603,24.7406,,
25/10/2018,1544.165,1159.05,,,25/10/2018,16.2812,25.2504,,
24/10/2018,1524.867,1130.836,,,24/10/2018,16.0777,24.6355,,
23/10/2018,1564.08,1175.863,,,23/10/2018,16.5025,25.6225,,
22/10/2018,1573.232,1182.62,,,22/10/2018,16.5927,25.7667,,
19/10/2018,1587.113,1181.859,,,19/10/2018,16.7408,25.7357,,
18/10/2018,1586.368,1187.149,,,18/10/2018,16.7322,25.8504,,
17/10/2018,1603.139,1210.335,,,17/10/2018,16.9092,26.3555,,
16/10/2018,1600.854,1214.12,,,16/10/2018,16.8847,26.4377,,
15/10/2018,1574.425,1181.337,,,15/10/2018,16.6058,25.7233,,
12/10/2018,1576.618,1190.558,,,12/10/2018,16.6292,25.9303,,
11/10/2018,1568.724,1166.031,,,11/10/2018,16.5461,25.3967,,
10/10/2018,1608.525,1184.263,,,10/10/2018,16.9699,25.794,,
09/10/2018,1650.096,1233.283,,,09/10/2018,17.4131,26.8602,,
08/10/2018,1655.182,1234.268,,,08/10/2018,17.4661,26.8818,,
05/10/2018,1649.268,1241.528,,,05/10/2018,17.4043,27.0422,,
04/10/2018,1655.192,1252.172,,,04/10/2018,17.4696,27.2751,,
03/10/2018,1659.382,1272.297,,,03/10/2018,17.5184,27.7413,,
02/10/2018,1656.903,1270.002,,,02/10/2018,17.4927,27.6915,,
01/10/2018,1654.483,1275.808,,,01/10/2018,17.4668,27.817,,
28/09/2018,1651.213,1274.376,,,28/09/2018,22.7535,29.715,,
27/09/2018,1649.985,1274.299,,,27/09/2018,22.7525,29.7583,,
26/09/2018,1650.452,1267.881,,,26/09/2018,22.7611,29.6081,,
25/09/2018,1661.264,1270.175,,,25/09/2018,22.9104,29.662,,
24/09/2018,1667.355,1267.462,,,24/09/2018,22.9932,29.5988,,
21/09/2018,1679.956,1267.107,,,21/09/2018,20.9192,28.4552,,
20/09/2018,1678.049,1270.802,,,20/09/2018,20.8938,28.5395,,
19/09/2018,1665.584,1260.38,,,19/09/2018,20.7406,28.2994,,
18/09/2018,1661.664,1262.742,,,18/09/2018,20.6909,28.3525,,
17/09/2018,1655.469,1254.285,,,17/09/2018,20.6122,28.1626,,
14/09/2018,1657.824,1269.132,,,14/09/2018,20.6373,28.4938,,
13/09/2018,1655.067,1269.023,,,13/09/2018,20.603,28.4919,,
12/09/2018,1649.601,1261.428,,,12/09/2018,20.5347,28.3214,,
11/09/2018,1648.174,1261.877,,,11/09/2018,20.5369,28.3471,,
10/09/2018,1647.906,1253.763,,,10/09/2018,20.5234,28.1658,,
07/09/2018,1644.704,1250.75,,,07/09/2018,20.4842,28.1067,,
06/09/2018,1648.82,1253.049,,,06/09/2018,20.5363,28.1567,,
05/09/2018,1655.215,1258.241,,,05/09/2018,20.6179,28.2742,,
04/09/2018,1650.414,1270.185,,,04/09/2018,18.4293,28.543,,
31/08/2018,1654.595,1271.195,,,31/08/2018,18.4752,28.5648,,
30/08/2018,1655.278,1268.804,,,30/08/2018,18.4951,28.5656,,
29/08/2018,1664.733,1272.337,,,29/08/2018,18.61,28.7234,,
28/08/2018,1660.545,1261.93,,,28/08/2018,18.5709,28.4882,,
27/08/2018,1660.948,1260.586,,,27/08/2018,18.5752,28.4576,,
24/08/2018,1651.261,1250.382,,,24/08/2018,18.4643,28.21,,
23/08/2018,1644.056,1240.333,,,23/08/2018,18.3838,27.9832,,
22/08/2018,1649.732,1240.758,,,22/08/2018,18.444,27.9823,,
21/08/2018,1653.22,1237.936,,,21/08/2018,18.4842,27.9185,,
20/08/2018,1647.545,1234.089,,,20/08/2018,18.4206,27.8293,,
17/08/2018,1642.047,1231.757,,,17/08/2018,18.355,27.7784,,
16/08/2018,1634.459,1229.175,,,16/08/2018,18.2699,27.7163,,
15/08/2018,1617.034,1222.88,,,15/08/2018,18.0746,27.5746,,
14/08/2018,1628.795,1234.462,,,14/08/2018,18.2053,27.8372,,
13/08/2018,1618.473,1225.792,,,13/08/2018,18.0914,27.6411,,
10/08/2018,1628.414,1229.009,,,10/08/2018,18.1951,27.7144,,
09/08/2018,1639.56,1236.443,,,09/08/2018,18.3433,27.8821,,
08/08/2018,1642.908,1235.968,,,08/08/2018,18.3886,27.874,,
07/08/2018,1644.415,1236.073,,,07/08/2018,18.4085,27.8805,,
06/08/2018,1640.605,1231.719,,,06/08/2018,18.2809,27.7559,,
03/08/2018,1636.508,1224.841,,,03/08/2018,18.2564,27.6339,,
02/08/2018,1627.55,1223.264,,,02/08/2018,18.1771,27.6271,,
01/08/2018,1625.376,1210.425,,,01/08/2018,18.1548,27.3307,,
31/07/2018,1633.592,1206.482,,,31/07/2018,18.2344,27.2319,,
30/07/2018,1627.197,1197.413,,,30/07/2018,18.1875,27.0526,,
27/07/2018,1624.703,1214.726,,,27/07/2018,18.1691,27.5529,,
26/07/2018,1630.69,1230.08,,,26/07/2018,18.2313,27.8969,,
25/07/2018,1622.513,1240.656,,,25/07/2018,18.1375,28.1353,,
24/07/2018,1615.224,1225.532,,,24/07/2018,18.0556,27.7898,,
23/07/2018,1610.653,1223.833,,,23/07/2018,18.0018,27.7562,,
20/07/2018,1606.756,1223.116,,,20/07/2018,17.9575,27.7399,,
19/07/2018,1610.69,1223.572,,,19/07/2018,18.0009,27.7521,,
18/07/2018,1614.769,1227.303,,,18/07/2018,18.0463,27.8356,,
17/07/2018,1609.415,1225.61,,,17/07/2018,17.9959,27.7777,,
16/07/2018,1606.322,1217.464,,,16/07/2018,17.953,27.5798,,
13/07/2018,1606.515,1221.714,,,13/07/2018,17.9526,27.6892,,
12/07/2018,1607.688,1219.246,,,12/07/2018,17.9653,27.6336,,
11/07/2018,1601.264,1204.493,,,11/07/2018,17.8937,27.2978,,
10/07/2018,1615.58,1210.712,,,10/07/2018,18.0555,27.4747,,
09/07/2018,1610.835,1208.315,,,09/07/2018,18.0026,27.4203,,
06/07/2018,1597.795,1197.521,,,06/07/2018,17.8561,27.1906,,
05/07/2018,1587.296,1184.811,,,05/07/2018,17.74,26.9019,,
03/07/2018,1576.003,1172.699,,,03/07/2018,17.613,26.6269,,
02/07/2018,1577.364,1180.956,,,02/07/2018,17.629,26.8145,,
29/06/2018,1576.459,1173.75,,,29/06/2018,19.0237,28.3099,,
28/06/2018,1576.591,1172.146,,,28/06/2018,19.0383,28.2695,,
27/06/2018,1570.51,1162.752,,,27/06/2018,18.965,28.0548,,
26/06/2018,1580.726,1177.977,,,26/06/2018,19.0879,28.4225,,
25/06/2018,1578.652,1173.239,,,25/06/2018,19.0629,28.3085,,
22/06/2018,1594.962,1195.415,,,22/06/2018,19.4065,27.2666,,
21/06/2018,1587.169,1197.225,,,21/06/2018,19.3127,27.3079,,
20/06/2018,1597.233,1206.336,,,20/06/2018,19.4352,27.5158,,
19/06/2018,1595.637,1201.443,,,19/06/2018,19.4167,27.404,,
18/06/2018,1598.599,1208.011,,,18/06/2018,19.4532,27.5537,,
15/06/2018,1602.203,1208.155,,,15/06/2018,19.4576,27.5697,,
14/06/2018,1604.099,1208.883,,,14/06/2018,19.4812,27.5865,,
13/06/2018,1605.164,1202.03,,,13/06/2018,19.4942,27.4297,,
12/06/2018,1612.902,1206.313,,,12/06/2018,19.5883,27.5279,,
11/06/2018,1613.925,1200.673,,,11/06/2018,19.6029,27.3985,,
08/06/2018,1613.252,1198.809,,,08/06/2018,19.5949,27.3556,,
07/06/2018,1608.629,1194.569,,,07/06/2018,19.5384,27.259,,
06/06/2018,1603.731,1200.377,,,06/06/2018,19.4792,27.3692,,
05/06/2018,1589.739,1190.628,,,05/06/2018,19.3083,27.1508,,
04/06/2018,1591.151,1186.409,,,04/06/2018,19.3336,27.0548,,
01/06/2018,1587.862,1178.164,,,01/06/2018,19.2975,26.8662,,
31/05/2018,1574.926,1163.804,,,31/05/2018,19.1412,26.5734,,
30/05/2018,1589.01,1170.189,,,30/05/2018,19.3384,26.8303,,
29/05/2018,1565.389,1157.721,,,29/05/2018,19.0523,26.5426,,
25/05/2018,1586.927,1165.895,,,25/05/2018,19.3185,26.7393,,
24/05/2018,1593.062,1166.436,,,24/05/2018,19.3933,26.7517,,
23/05/2018,1598.698,1166.298,,,23/05/2018,19.462,26.7488,,
22/05/2018,1599.078,1159.529,,,22/05/2018,19.4667,26.5938,,
21/05/2018,1602.233,1165.8,,,21/05/2018,19.5054,26.7387,,
18/05/2018,1590.013,1157.625,,,18/05/2018,19.3566,26.5516,,
17/05/2018,1596.976,1157.567,,,17/05/2018,19.4415,26.5519,,
16/05/2018,1595.881,1158.608,,,16/05/2018,19.4283,26.5759,,
15/05/2018,1589.039,1153.02,,,15/05/2018,19.3482,26.4738,,
14/05/2018,1595.849,1161.883,,,14/05/2018,19.4293,26.6777,,
11/05/2018,1594.534,1162.012,,,11/05/2018,19.4174,26.6861,,
10/05/2018,1591.89,1160.356,,,10/05/2018,19.3956,26.6478,,
09/05/2018,1578.451,1150.35,,,09/05/2018,19.2319,26.4185,,
08/05/2018,1564.04,1140,,,08/05/2018,19.0578,26.1814,,
07/05/2018,1563.544,1139.477,,,07/05/2018,19.0516,26.168,,
04/05/2018,1559.449,1133.033,,,04/05/2018,19.0047,26.087,,
03/05/2018,1542.144,1116.9,,,03/05/2018,18.7957,25.7345,,
02/05/2018,1550.111,1117.028,,,02/05/2018,18.893,25.7402,,
01/05/2018,1562.32,1122.097,,,01/05/2018,19.0419,25.8569,,
30/04/2018,1563.883,1115.197,,,30/04/2018,18.8773,25.6974,,
27/04/2018,1578.835,1122.739,,,27/04/2018,19.1562,26.0178,,
